Date,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId
8/27/2022,69,3,7655,1660528099000,1655,4945,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,121,3,7393,1627542215000,1393,5207,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,7,3,6909,1658824228000,909,5691,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,127,3,6572,1658810012000,572,6028,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,39,3,6085,1660343023000,85,6515,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,11,2,5976,1650227103000,4176,24,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,58,2,5865,1658769290000,4065,135,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,142,2,5812,1657595109000,4012,188,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,523,2,5419,1659441711000,3619,581,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,60,2,5189,1660268728000,3389,811,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,5,2,4748,1629963054000,2948,1252,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,555,2,4740,1644129475000,2940,1260,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,106,2,4659,1634075692000,2859,1341,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,164,2,4458,1660510077000,2658,1542,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,497,2,4448,1654479822000,2648,1552,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,29,2,4445,1650195367000,2645,1555,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,91,2,4187,1660275795000,2387,1813,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,429,2,4178,1659008156000,2378,1822,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,420,2,4058,1655347699000,2258,1942,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,157,2,3875,1650166214000,2075,2125,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,35,2,3838,1657476151000,2038,2162,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,8,2,3377,1650190600000,1577,2623,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,412,2,3271,1654383940000,1471,2729,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,526,2,3238,1646435223000,1438,2762,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,4,2,3232,1659460920000,1432,2768,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,888,2,3218,1661642890000,1418,2782,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,114,2,3099,1655933930000,1299,2901,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,201,2,2909,1647294736000,1109,3091,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,113,2,2734,1637276796000,934,3266,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,92,2,2615,1652645863000,815,3385,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,122,2,2549,1626287069000,749,3451,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,24,2,2523,1635393361000,723,3477,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,80,2,2172,1657505543000,372,3828,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,360,2,2104,1630718941000,304,3896,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,518,2,2095,1660279962000,295,3905,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,516,2,2047,1620007792000,247,3953,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,41,2,1925,1650184260000,125,4075,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,26,1,1777,1661480529000,1777,23,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,79,1,1747,1648958826000,1747,53,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,120,1,1735,1650172593000,1735,65,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,266,1,1683,1650187536000,1683,117,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,64,1,1572,1621239037000,1572,228,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,777,1,1552,1653551803000,1552,248,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,432,1,1500,1617392713000,1500,300,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,711,1,1314,1653808019000,1314,486,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,62,1,1294,1661456205000,1294,506,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,96,1,1227,1661479379000,1227,573,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,101,1,1070,1647283340000,1070,730,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,119,1,1064,1623361915000,1064,736,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,42,1,1044,1621484192000,1044,756,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,3,1,979,1617935089000,979,821,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,875,1,970,1646439091000,970,830,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,112,1,899,1638807949000,899,901,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,68,1,888,1619507045000,888,912,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,83,1,830,1618299487000,830,970,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,166,1,829,1655616094000,829,971,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,31,1,824,1612837810000,824,976,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,154,1,807,1617330245000,807,993,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,254,1,787,1640298704000,787,1013,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,421,1,777,1658316846000,777,1023,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
